appid,review,voted_up,timestamp_created,playtime_forever,num_reviews
1903340,i started writing a long wall of text about this game but no matter how many lines or words i put down i could never fully express everything i felt while playing it the bliss of listening to the music the emptiness i feel now that i have finished it and the feeling that i probably wont experience such joy again for a long time so i am abandoning pompous walls of text and elegant phrasing to simply say this this game is a masterpiece rare in its kind play it it is worth every bit of gold you will spend on it,True,1760818815,2398,17
1903340,goty,True,1760818243,4083,3
1903340,not gonna lie at first i was super skeptical about this game but i wish i wasnt because this has become one of my all time favorite games and 100 game of the year for me if you thinking about it get this game its amazing,True,1760817052,2398,3
1903340,gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball gestral volleyball,False,1760816661,2975,5
1903340,fire,True,1760816074,2667,15
1903340,i'm addicted,True,1760815739,709,2
1903340,wow what a roller coaster at one point i wanted to stop because where the story was going glad i didn't and finished the main story expert mode the music is amazing voiceacting design combat story animations and the graphics are very good as well you can do side quests and kill optional bosses even after finishing the main story however i would strongly suggest try finishing the character related questsrelationships before reaching the end to make it less weird other than that 1010 goty 2025,True,1760815655,4796,32
1903340,much deeper story than i thought this game would have incredible,True,1760811890,3596,1
1903340,this game is lightning in a bottle the pacing is perfect the characters are amazing the story is captivating and nicely layered it is a modern equivalent of what it felt like when you played final fantasy 7 back in the day you will be in awe played this game on gamepass went for 100 achievements bought in on steam because the devs deserve it,True,1760811461,101,30
1903340,i love it gg goated,True,1760811291,7478,3
1903340,1110,True,1760810957,4274,2
1903340,why are you looking at this review buy the game this is an amazing team of developers who were clearly crushed at ubisoft who made such a beautiful game if you concern is that its turn based combat don't worry unlike other turn based games you can still do stuff on the enemies turn its not a case of wait 10 minutes to be able to do anything again,True,1760810762,2412,27
1903340,great game really a work of art,True,1760810666,937,1
1903340,goty,True,1760808006,386,17
1903340,game of the year for me,True,1760807214,6823,18
1903340,the 15 hours i spent in this game on steam made an impression on me to reward the devs i purchased this on ps5 as well i have no issue buying twice to do my part so sandfall interactive understands i appreciate their hard work graphics on pc are way better but i have 25 hours on my ps5 and i intend to replay it on steam as well amazing game and i will not deduct marks even though i wanted to smash my controller a few times due to the gestral beach mini game,True,1760806797,99,12
1903340,it's been 5 months since i've finished the game can't imagine that i'm still feeling extremely emotional when thinking about it how might be my favorite game of all time,True,1760805091,2759,2
1903340,one of the best games ive ever played so good im even playing the new game plus mode and on top of that its such a beautiful game not even just the graphics but the music the voice acting and the story its just all amazing,True,1760804384,2845,1
1903340,a great story that evoked a storm of emotions it's been a long time since i've been so blown away by a plot twist i even shed a tear at the end beautiful visuals beautiful locations welldesigned characters with lively emotions and unique enemy designs the music is memorable and evokes emotions it's expressive and diverse i bought the soundtrack and my mom asked me what kind of music it was even though she's not interested in games amazing voice acting of the characters unusually lively in the characters you believe gameplay unusual a plus to the game for the ability to take out enemies before they have time to do something i parry and dodge very poorly it's cool that the gameplay for each character is unique skins are cute clair obscur expedition 33 is my nominee for the game of the year yes a lot of goodies came out but a lot or sequels or games straight from famous studios and here we have an original setting and original gameplay,True,1760803238,4863,4
1903340,banger,True,1760801507,1638,12
1903340,great game dragged down by its horrible parrying mechanic and i do genuinely mean the worst possible way to ever implement parrying in a turn based game where your success is bound to parrying attacks most the time you dont even know when to parry unless youve seen the attack before or you got lucky the music didnt cover the sometimes existing sound cue the story is great and the highlight of the game with twists youd never expect intriguing fun etc genuinely the only negative i have with the game is the parrying being a requirement,True,1760800275,2326,86
1903340,baguette,True,1760799760,2916,9
1903340,fun,True,1760799420,1467,20
1903340,goty,True,1760797276,4107,1
1903340,if you like turn based rpgs thios one is worth playing,True,1760796043,1398,5
1903340,i don't really like neither story or turn based game but i love this game so much that sums it up,True,1760795779,2005,1
1903340,i incredibly love this game,True,1760795630,2937,5
1903340,great story fun combat pretty graphics and animations,True,1760794379,5456,2
1903340,this is an amazing game if you're a fan of rpgs i guarantee you will love this game it's combat is super fun and interesting the amount of builds you can run is so much fun as well as a beautiful story with plenty of crazy twists and turns,True,1760794024,1978,31
1903340,the review is removed from the canvas,True,1760793911,4191,9
1903340,i don't think there's much else to be said other than incredible,True,1760793742,4159,1
1903340,the game awards will be weewooweewoo for sure this year i bought the game on every platform i could and if another version drops ill do it again this game is pure cinema even though im not usually a fan of this combat style they made it feel unique with the active parry and dodge system music 1010 gameplay 1010 story weewooweewoo out of 10,True,1760793517,2586,4
1903340,good,True,1760792480,2937,19
1903340,good,True,1760792304,5427,7
1903340,play this game now,True,1760791090,3071,7
1903340,wonderful game kept me involved and intrigued entertained and eager beautiful world characters and relationships that mattered excellent music and enjoyable gameplay,True,1760790265,4413,2
1903340,i cried cried and cried it has such a good story and soundtrack great combat mechanics and i liked the no bullshit type of linear path too you don't necessarily need a map you won't get lost in the world because it clearly is a storydriven game don't get any spoilers and don't turn down the music just enjoy it it's a one of a kind experience,True,1760789945,3981,2
1903340,an rpg that demands your attention from the very first moments and delivers the same quality of gripping storytelling and emotions every moment through many have praised the gameplay but honestly it's pretty typical jrpg fare with a heavyhanded focus on the timed parry mechanic perfectly serviceable but can overwhelm the rest of the experience on harder tuned fights where this game really shines is everywhere else the story the music the atmosphere and writing characters and humour every bit of this world draws you in and makes you want to stay even when you know you shouldn't a must play,True,1760788202,5571,16
1903340,made me feel like when i played zelda ocarina of time for the 1st time its a masterpiece all around story soundtrack battles graphics,True,1760786760,4200,1
1903340,i think that nuking france isnt a good idea enymore its french propaganda and its working send help,True,1760786516,4148,1
1903340,definitely worth the purchase played it for on steam family share but went to purchase the game after finishing to give the devs my money also props to the devs for adding extra content after hitting 5 million sales d,True,1760786393,3404,65
1903340,first off my pc specs are an asus tuf gaming x570pro wifi ryzen 9 5900x 64gb ddr4 3200 mhz ram aio cooled cpu asus prime rtx 5070ti oc an sdd m2 drive and 8tb hdd then an 850w plat asus rog thor strix amoled psu and i play on 1080p 240hz and on low graphics i hit about 110120fps medium i hit about 110115fps high i hit about 105fps then epic about 90fpsall of these are referencing mid battle so i have never ever been a fan of this type of game i prefer fps games but this game has had me hooked since i opened it i look forward to playing it daily after work i would highly suggest giving the game a shot i am like 20 hours into the game and its probably one of the best games i've had the ability to enjoy to be completely honest i feel like the devs scammed themselves with it only being 4999 but im not complaining long story short game is worth every penny,True,1760783849,3972,16
1903340,generational rpg,True,1760783162,2244,8
1903340,great game 1010,True,1760782549,4000,1
1903340,is it me or did christmas come early,True,1760779428,1514,5
1903340,the simon grapes everything that speaks,True,1760778253,6736,27
1903340,910,True,1760777989,1194,22
1903340,it is as the reviews say buy it,True,1760777518,1783,6
1903340,game of the year 2025,True,1760777299,2059,4
1903340,one of the best games in 2025 the good stuff graphics story battles better than final fantasy 7 makes me feel like a kid again negatives none so far,True,1760775936,501,35
1903340,best game of the year tbh 1010,True,1760775604,2592,2
1903340,istg maelle im trying my best parrying the attack,True,1760775557,3349,3
1903340,beautifully written story characters and music for someone who doesn't normally like turnbased combat this one is an exception because of how fun and engaging it really is only complaint why does renoir look like john stamos,True,1760775002,1909,8
1903340,honestly one of the most engaging and games i have ever played at first i genuinely thought of refunding the game after the first few minutes because i thought that it wasn't a game i would enjoy knowing it was turn based but after the prologue i was hooked and ended up playing for nearly 11 hours straight without realizing it it has one of my favorite soundtracks in gaming now having beat the game i can't comprehend how i thought of refunding such a masterpiece of a gaming experience,True,1760772243,3981,2
1903340,great soundtrack great animation creative story after a few hours of playing and research about sandfall interactive reaching out on forms for help and talent made it even better of a purchase they put the effort in a solid 9 outta 10,True,1760771860,7025,1
1903340,one of my favourite games this decade,True,1760770078,2645,1
1903340,clair obscur expedition 33 is beautiful the art direction lighting and composition make every scene feel like a gallery piece and the soundtrack is outstandingit nails the mood from start to finish the story worksclear themes strong character moments and a sense of purpose that kept me hooked my sticking point is pacing the transition from act 2 to act 3 feels like a hard cutyou go from rallying to save lumiere straight into processing the dessender familys grief though taking a short break after act 2 made the tonal pivot land better for me about the finalei loved the verso ending its grounded portrait of a family dealing with grief genuinely made me tear up pros stunning art direction outstanding soundtrack a genuinely good story with meaningful themes endings with real emotional weight cons abrupt pivot between act 2 saving lumiere and act 3 dessender grief,True,1760769677,4918,6
1903340,goty,True,1760769258,298,3
1903340,are you a fan of both light whimsical humour and friendly lovable characters and dark brutal storytelling that leaves you bawling your eyes out then oh boy do i have the game for you,True,1760769098,837,56
1903340,this games story is absolutely game of the year worthy,True,1760767696,2400,12
1903340,cinema,True,1760767496,3349,15
1903340,one of the best movies i've ever seen featuring one of the best soundtracks i've ever heard yet it manages to unapologetically remind you that it's a video game in the most wild of ways all wrapped within a resonating lesson on the nature of what it is to be alive this was a unique experience that i don't anticipate being rivaled for a very long time this is a game made by gamers for gamers thank you sandfall interactive,True,1760766321,9284,4
1903340,absolute masterpiece everything is almost flawless the only thing that's little annoying is that some cutscenes look little pixelated but that's where cons end and of course we can't forget about soundtracks they are literally perfect and are amazingly composed this game is overall a mustplay even if you don't like turn based games i also don't really like turn based games but e33 made the combat system soo good because you will change your mind,True,1760765912,329,7
1903340,good western jrpg with great story telling as long as you can suspend your disbelief you will enjoy this,True,1760765782,3330,90
1903340,repeating same boss again and again and again because every attack has different animation speed is fun as hell would recommend,True,1760765694,1313,2
1903340,perfect game soundtrack character development and visuals it's very deserving of game of the year imo only complaint is the dumb volleyball mini game mechanics that game makes me wanna pull my hair out with how bad the hit reg was working and god forbid you use a controller with a millimeter of stick drift because your character will not move or look the right way 99910 game,True,1760765344,1451,3
1903340,god tier,True,1760765023,956,10
1903340,absolute cinema,True,1760764903,10625,1
1903340,it's good like really good i was initially turned off by the fact that it was going to be turn based combat in a final fantasy style type of combat system but i was pleasantly surprised i will be shocked if this doesn't win game of the year the only thing i didn't think was necessary or enjoyable was having to wear a new pictos for 4 fights to unlock it for other characters basically just had to go run off and get into combat with four easy fights and get it learned super quick anyways only taking about a minute but since that minor complaint is only a tiny inconvenience it is easy to overlook and enjoy the rest of it don't look up anything about the game otherwise you will spoilruin a lot of the game for yourself the music combat and story are all enjoyable,True,1760764881,4673,23
1903340,great game especially for a smaller studio,True,1760764405,8803,14
1903340,absolute masterpiece every aspect deserves its praise the big stand out was there is over 8 hours of music yet there is no throw away songs every song is good the story is great and rewards those who pay close attention along the way as it gives away what's happening to those that are invested great story telling and lore design there are bugs but they don't detract from the overall experience,True,1760760928,4835,1
1903340,it's a real masterpiece the storytelling is very innovative and it really changes the game progression the break of expectations and plot twists are insane what you think the game is initially it's not and then you have a whole new game on the same game as the acts progress it's as a new layer is added to the game every new act that's as much as i can say without giving any spoilers the story is heavy and dense and like no game i've ever seen before of course the whole soundtrack is another masterpiece by itself but elevates the game experience so much the mechanics are not exactly new but are updated and modernized making it very fluid it's not perfect i think the battle system is too dependant on the parry which for me is a flaw but that's totally a personal opinion i know some people will find it great,True,1760759525,3749,11
1903340,great game love the fighting style and the story is amazing,True,1760759091,20825,3
1903340,what i've been waiting for in a game for years,True,1760759033,3704,4
1903340,buy the game you've already been told it's a masterpiece and i'm just another voice in the void telling you the same thing,True,1760757293,820,13
1903340,lit,True,1760757250,2852,19
1903340,absolute verso mate,True,1760756912,2007,1
1903340,yeah this is an instant classic great story and graphics are incredible it's gorgeous the combat is fun they really make the turn based fighting reactive and strategic,True,1760755986,451,31
1903340,if you find yourself on a beach and a gestral offers you a game of volleyball don't for those who come after,True,1760754563,3384,99
1903340,genuinely one of the best games i've ever played in my life,True,1760752463,3149,9
1903340,probably the best story i've ever played,True,1760752305,4946,1
1903340,if this doesn't win goty the awards are wrong,True,1760751365,5148,8
1903340,an absolutely great turn base combat game most of the time it doesn't feel like a turn base game since you have to be trying to parry every hit is thrown at you music is absolutely incredible visually outstanding and the story is great creating an universe that can be expanded with other games i hope they do it gameplay is extremly fun and the options to personalize each character are big enough to have a good time trying new things also no maps so this is an expedition we have to explore,True,1760748842,4840,33
1903340,thumbs up,True,1760748519,1374,13
1903340,best game released in the last 10 years absolutely goated insane ost brilliant story 1010,True,1760748251,2557,4
1903340,i will start this off by saying from a cinematic and artistic standpoint this game is a masterpiece it is beautiful has fantastic audio and music however from a turnbased and gameplay pointofview absolutely atrocious and i will gladly die on this hill and say that many of the fights in this game are just awful and terribly designed and nothing can be said to change my mind and before anyone wants to say skill issue i have done plenty of the harder fights like the chromatic enemy variants with taking either zero damage or minimal damage with the use of parrying and even winning fights with my last character purely by parrying so my criticism is fully justified and if you don't like it go cry about it to someone else anyway moving on you have so many attacks that cannot possible see coming either due to how much the camera moves and the amount of flashy effects on screen that you will get hit by a lot of the attacks as you are simply incapable of seeing the attack coming to time your dodges and parries properly speaking on not being able to see there are many times i have failed a qte for my attacks because the weapon effects are so flashy that it makes it impossible to see the arrow so i ended up switching the qte to auto complete so i'm not wasting ap for my bigger attacks that require me to not miss the qte let's talk a bit more about parrying the only way i have managed to time my parrying properly is a small audio queue that occurs right before the enemy is about to attack one of your characters without that audio queue i would fail to parry every single time because of how hard it is to parry in this game with visual queues alone however that is not without it's own issues you have to press parry the very second you hear that sound or you risk getting hit now imagine having to maintain that level of focus for enemies that attack you 59 times in a row the sheer amount of focus this game requires you to maintain during fights is unbelievably exhausting and some fights you have to deal with so many attacks that is honestly sucks the enjoyment out of the game when you're spending more time fighting the game and it's mechanics than actually enjoying the cinematic boss fight this game has more than enough identity to stand on it's own two feet without the senseless level of depth to the turnbased combat they could have simply removed parrying dodging and all of that other nonsense and this game would have done perfectly fine without them there is enough depth to the combat without the need to parry dodge and jump and no i am not going to tank my way through fights i have seen the runs of people doing that and some fights are so purely based on having good luck that it makes me question how you could even play this game without parrying or dodging my recommendation just play on the lower difficulties do not attempt to play this on expert like i have done i will finish my playthrough on expert but i will absolutely not be doing another playthrough,False,1760747899,1221,31
1903340,expedition 33 is a masterpiece there are very few games id call perfect this is one of them from start to finish it delivered everything i could hope for breathtaking art beautifully crafted character designs a compelling story great gameplay and dont even get me started on the music the soundtrack is nothing short of angelic in an era dominated by corporate greed and soulless game studios expedition 33 stands out as a labor of love it exceeds expectations in every way and reminds us what games can truly be i cant stress this enough its worth every dollar every minute and every ounce of support this game deserves to win game of the year to sandfall interactive thank you youve created something unforgettable,True,1760747273,2148,4
1903340,simply the perfect game 1010,True,1760747050,4992,5
1903340,a truly masterpiece this is one of the games you play once and will never forget the music awesome the combat style is 1010 the story is pure perfection and we don't forget luna feet this game is goty 2025 if it doesn't win it's rigged,True,1760746492,5275,12
1903340,a wonderful and beautiful experience that i could easily recommend to anyone i understand why everyone was so excited to call this game their game of the year the character art environment art level design music gameplay narrative character development and every other aspect of the game is just so enjoyable from beginning to end this game truly stands as an example of what a small group of exceptional passionate developers can accomplish when irrelevant greedy executives are not involved in the process of creation,True,1760746293,3593,2
1903340,one of the best stories in gaming and in all of recent media character writing and story sit at the level of arcane season 1 the game is best played blind because how important the story is to your enjoyment of the game gameplaywise the game is like a classic jrpg but made by west with western and very french style its in the same vain of games like persona and final fantasy the game brings in real time mechanics of dodging and parring and the bonfire system of that darksouls and metroidvainias often use there are also no random encounters like older games had lastly the music wow,True,1760744511,8033,20
1903340,what's to say that hasn't already been said to death genuinely insane that this is a first project from the devs incredible story that manages to not fall short with the gameplay at any point in the game the tone is perfect and you fall in love with the character at an alarming rate also the music,True,1760743910,3401,3
1903340,most fun and least amount of fun i've ever had in a game story and music is beautiful but side quests and optional mini games are quite the opposite,True,1760742668,1091,19
1903340,gustave is one of the best written characters i've ever seen in a video game his development as a leader to the group and brotherfather figure to maelle really starts to shine through at the end of act 1 and continues through act 2 gustave is my goat,True,1760742043,6878,22
1903340,its incredible that a team of 30 people made this wonderful game clair obscur does so much so well from the absolutely gorgeous cutscenes and level backgrounds to the sound design and music to the heartwrenching story and the fun combat mechanics it hits perfectly in almost every category the one complaint i have is the level design sometimes felt too linear for those who come after 9510 game recommend you play it,True,1760742019,2491,4
1903340,literally art,True,1760741282,3858,3
1903340,2025 goty,True,1760739790,5321,7
1903340,holy fucking shit,True,1760738945,2835,15
1903340,i started the game because i heard the story was great then after the intro the gameplay and rpg elements started to be presented and it just took the expereince to the next level great combat great character building rpg wise great character building story wise it's probably one of the top games ever made more detail on what captured me i am not a big fan of playing multiple characters but after getting aim shot pictos and wanting to build around that and then getting the solo pictos combined with the lumina system i just made a team of 1 that just aim shot and basic attacked the whole game also only dodged parry is pointless if you just do damage anyway why stress there are minimal instances of forced other character play i played on gamepass first but came back and bought it on steam to do more playthroughs it's just a great game,True,1760738807,902,4
1903340,masterpiece,True,1760735960,2275,3
1903340,,True,1760733203,5139,18
1903340,whee whoo whee whoo,True,1760733083,5412,2
1903340,33 very good,True,1760732816,2211,41
1903340,must play of the century in my eyes extremely wellcrafted story combined with a very wonderful cast of characters the music is also legendary everything is just 'chef's kiss',True,1760732717,5630,14
1903340,this game saved the public opinion of french people and gave it to indians,True,1760732018,2195,7
1903340,simply amazing,True,1760731857,784,2
1903340,absolute cinema ending made me cry like a bitch 1010 would recommend people to play,True,1760730482,3145,21
1903340,phenomenal presentation with tedious gameplay the good the game is incredibly beautiful with god level music easily the best soundtrack in a very long time the story is great with intriguing worldbuilding and presented in a wonderful way with deep characters and all around amazing performance by the cast the bad but this is not a movie it's a video game and the gameplay is simply mediocre the turn based combat is decent enough but it is completely invalidated by the parry system once you recognise the attack patterns there is no point in coming up with nice strategies and at high difficulty the strategies don't matter anyway unless you parry almost all attacks correctly and besides watching cutscenes and fighting there is nothing else to do the ugly and on top of that this a ue5 slop that is a stuttery mess on a 7800x3d and 7900xtx that crashes at the most inoppurtunate times despite all this the soundtrack and the beautiful world is worth enduing the tedious gameplay loop,True,1760730390,364,10
1903340,dablajj,True,1760729596,589,1
1903340,this deserved goty this is a diamond in the ruff of the recent triple aaa slop the 1st time i'v played an rpg and connected with every single character so much passion was poured into this project you will fall in love with the world they have created best rpg since ffx 1010 writing 1010 acting 1010 musical composition there will be lots of fighting square enix should look at this game and start taking notes turn based combat is not dead,True,1760729580,4835,11
1903340,probably one of the best games i have ever played in my life,True,1760728939,1866,2
1903340,an absolute masterpiece of a game the combat was so fun bringing something different to the standard third person combat games the world were so well designed with each are being so unique but the best part of this game was the story one of the most wellwritten storyline in a game i have come across with it being so heartwrenching and emotional kudos to the writers because this has the best storyline in a game i have come across hope this wins the game of the year award and wont be snubbed like black myth wukong,True,1760728183,3261,5
1903340,great game,True,1760727097,3722,1
1903340,after 100ing this master piece this game is the best game ever played story 1010 combat 1010 ost 1010 it worth every penny you spent on it and there is a free dlc has been announced and this comment for those who come after goty for sure,True,1760726196,6025,56
1903340,fun,True,1760725091,1383,2
1903340,a masterpiece quite unlike any other and it will be remembered for years to come for those who come after,True,1760724119,8731,15
1903340,i acknowledge the quality involved but this is simply too girly for me,True,1760723371,64,21
1903340,french people are nice ahh game,True,1760723166,3229,5
1903340,there are a few games that deserve the title of perfect but this is one of them the soundtrack alone is worth the purchase,True,1760720334,2921,48
1903340,goty 3,True,1760719480,2835,33
1903340,fantastically written characters complex narrative deep themes great emotions breathtaking graphics addicting gameplay one of the best soundtracks of the decade all in all an artistic triumph will be remembered as a timeless masterpiece just pick it up 1010,True,1760719476,2668,1
1903340,they legit made the greatest game ever holy moly,True,1760718401,3443,1
1903340,its good,True,1760718177,3699,10
1903340,absolute cinema 1010 game of the decade,True,1760717712,3328,1
1903340,just wow it's such an incredible game everything about it is incredible the story the soundtrack the gameplay the world the characters the amount of endgame content just everything it has to be one of the best games of this decade if not the best while cyberpunk 2077 with its dlc phantom liberty and hollow knight exist 1010 go play it for yourself otherwise you would miss out on so much the only thing i did not like was a certain second beach and the fact you always had to talk to him to restart it is about a very hard minigame but that's just nitpicking tbh,True,1760717700,4604,12
1903340,lune is a certified baddie displaying her heavenly feet so willingly like that 1010,True,1760717681,371,19
1903340,absolutely amazing top game of the year,True,1760716794,4691,4
1903340,best new ip in 2025,True,1760716731,1109,3
1903340,pretty much every single part of this game is beautiful the combat is fun and engaging and challenging and unique the story is super interesting the exploration is not difficult but easter eggs to find the game itself the art is beautiful the systems of upgrades are rewarding,True,1760716555,1183,1
1903340,this game is a piece of art and i think this experience will stay with me for the rest of my life the same way cyberpunk or elden ring did do yourself a favour and play this,True,1760716477,4382,18
1903340,game of the year 2025,True,1760713097,4172,36
1903340,positives if you like jrpgs you will like this game if you llike great ost's you will like this game if you like melancholy you will like this game if you like to minmax you will like this game negatives mocap still has this uncanny valley aspect to it platforming is ass it has plenty of unreal 5 jank hair physics is also ass having said all that its easily my goty and one my all time favourites,True,1760712862,4030,11
1903340,holy fucking cinema,True,1760712107,2945,4
1903340,probably the only game i'm willing to 100 in such a short time too good best expedition i've done,True,1760711809,4459,1
1903340,fantastic game esquie the goat,True,1760710924,2037,35
1903340,that one of the best games i played the story the music and the world is amazing the end of the story will break you and the music will captivate you,True,1760710551,7735,11
